volume_DHR_USA,close_DHR_USA,date,volume_CHE_USA,close_CHE_USA,volume_COR_USA,close_COR_USA,volume_AMGN_USA,close_AMGN_USA,volume_BIO_USA,close_BIO_USA,volume_GEMC_RU,close_GEMC_RU,volume_STVN_USA,close_STVN_USA,volume_DIOD_RU,close_DIOD_RU,volume_BDX_USA,close_BDX_USA,volume_TMO_USA,close_TMO_USA,volume_VEEV_USA,close_VEEV_USA,volume_MDMG_RU,close_MDMG_RU,volume_GILD_USA,close_GILD_USA,volume_PODD_USA,close_PODD_USA,volume_THC_USA,close_THC_USA,volume_ISRG_USA,close_ISRG_USA,volume_GMED_USA,close_GMED_USA,volume_JAZZ_USA,close_JAZZ_USA,volume_COO_USA,close_COO_USA,volume_PEN_USA,close_PEN_USA,volume_PCVX_USA,close_PCVX_USA,volume_WAT_USA,close_WAT_USA,volume_QGEN_USA,close_QGEN_USA,volume_GEMA_RU,close_GEMA_RU,volume_GEHC_USA,close_GEHC_USA,volume_RMD_USA,close_RMD_USA,volume_EXEL_USA,close_EXEL_USA,volume_TECH_USA,close_TECH_USA,volume_HOLX_USA,close_HOLX_USA,volume_ALGN_USA,close_ALGN_USA,volume_MCK_USA,close_MCK_USA,volume_INCY_USA,close_INCY_USA,volume_LLY_USA,close_LLY_USA,volume_MASI_USA,close_MASI_USA,volume_ABT_USA,close_ABT_USA,volume_ELV_USA,close_ELV_USA,volume_NBIX_USA,close_NBIX_USA,volume_JNJ_USA,close_JNJ_USA,volume_WST_USA,close_WST_USA,volume_CVS_USA,close_CVS_USA,volume_MOH_USA,close_MOH_USA,volume_ATR_USA,close_ATR_USA,volume_LIFE_RU,close_LIFE_RU,volume_ENSG_USA,close_ENSG_USA,volume_BIIB_USA,close_BIIB_USA,volume_TFX_USA,close_TFX_USA,volume_STE_USA,close_STE_USA,volume_MTD_USA,close_MTD_USA,volume_MDT_USA,close_MDT_USA,volume_CAH_USA,close_CAH_USA,volume_UNH_USA,close_UNH_USA,volume_LH_USA,close_LH_USA,volume_HQY_USA,close_HQY_USA,volume_ILMN_USA,close_ILMN_USA,volume_ROIV_USA,close_ROIV_USA,volume_DGX_USA,close_DGX_USA,volume_GECO_RU,close_GECO_RU,volume_CI_USA,close_CI_USA,volume_BSX_USA,close_BSX_USA,volume_IQV_USA,close_IQV_USA,volume_APTK_RU,close_APTK_RU,volume_ABIO_RU,close_ABIO_RU,volume_MEDP_USA,close_MEDP_USA,volume_EHC_USA,close_EHC_USA,volume_ZTS_USA,close_ZTS_USA,volume_BMY_USA,close_BMY_USA,volume_ALNY_USA,close_ALNY_USA,volume_SYK_USA,close_SYK_USA,volume_DVA_USA,close_DVA_USA,volume_RPRX_USA,close_RPRX_USA,volume_EW_USA,close_EW_USA,volume_NTRA_USA,close_NTRA_USA,volume_SWAV_USA,close_SWAV_USA,volume_WBA_USA,close_WBA_USA,volume_ABBV_USA,close_ABBV_USA,volume_A_USA,close_A_USA,volume_UHS_USA,close_UHS_USA,volume_HUM_USA,close_HUM_USA,volume_ZBH_USA,close_ZBH_USA,volume_HSIC_USA,close_HSIC_USA,volume_VKTX_USA,close_VKTX_USA,volume_CTLT_USA,close_CTLT_USA,volume_MRK_USA,close_MRK_USA,volume_DXCM_USA,close_DXCM_USA,volume_INSP_USA,close_INSP_USA,volume_ELAN_USA,close_ELAN_USA,volume_CYTK_USA,close_CYTK_USA,volume_CNC_USA,close_CNC_USA,volume_APLS_USA,close_APLS_USA,volume_BAX_USA,close_BAX_USA,volume_ACHC_USA,close_ACHC_USA,volume_BMRN_USA,close_BMRN_USA,volume_VTRS_USA,close_VTRS_USA,volume_MRNA_USA,close_MRNA_USA,volume_EXAS_USA,close_EXAS_USA,volume_RGEN_USA,close_RGEN_USA,volume_UTHR_USA,close_UTHR_USA,volume_REGN_USA,close_REGN_USA,volume_SRPT_USA,close_SRPT_USA,volume_CERE_USA,close_CERE_USA,volume_PFE_USA,close_PFE_USA,volume_RVTY_USA,close_RVTY_USA,volume_VRTX_USA,close_VRTX_USA,volume_HCA_USA,close_HCA_USA,volume_BRKR_USA,close_BRKR_USA,volume_ICLR_USA,close_ICLR_USA,volume_CRL_USA,close_CRL_USA,volume_IDXX_USA,close_IDXX_USA,usdrub,effr,open_S&P500,high_S&P500,low_S&P500,close_S&P500,volume_S&P500,"Debt of the non-financial sector and households, total","Non-financial sector, total","Internal borrowings, non-financial sector",Credits,Debt securities in the residents portfolio,"External borrowings, non-financial sector",Loans and borrowings received from non-residents,"Debt securities in the portfolio of non-residents, including promissory notes","Households and NPOs, total","Internal borrowings, households","External borrowings, households",real_gdp_usa,m0_ru,m1_ru,m2_ru,broad_money_supply_ru,Cash national currency,Foreign currency in cash,Deposits,Cash on brokerage accounts,Debt securities,Quoted shares and units and shares of investment funds,Loans from credit institutions,daily_gdp,daily_gdp_no_season,Open_IMOEX,High_IMOEX,Low_IMOEX,Close_IMOEX,Volume_IMOEX,Interbank credit market rates,gold_rates,silver_rates,platinum_rates,palladium_rates
,,2019-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4201,2.41,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9029.7,20944.1,46212.6,60469.3,8472.5,4675.6,29958.2,243.7,1229.0,3488.2,16699.4,325.33773333333335,362.4661222222222,,,,,,,2739.87,32.04,1752.05,3276.95
,,2019-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7705,2.41,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9029.7,20944.1,46212.6,60469.3,8472.5,4675.6,29958.2,243.7,1229.0,3488.2,16699.4,325.33773333333335,362.4661222222222,,,,,,,2688.11,31.86,1759.13,3247.62
,,2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7347,2.41,,,,,,75578510.0,58832364.0,40017918.0,33817815.0,6200103.0,18814446.0,18597570.0,216876.0,16746146.0,16065232.0,680914.0,55.21028888888889,9029.7,20944.1,46212.6,60469.3,8472.5,4675.6,29958.2,243.7,1229.0,3488.2,16699.4,325.33773333333335,362.4661222222222,,,,,,,2687.23,31.62,1762.83,2886.72
,,2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5547,2.42,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,8980.6,20810.6,46141.2,60146.8,8426.3,4623.2,30050.2,265.2,1242.0,3516.3,16943.4,349.5140989010989,359.6885934065934,,,,,,7.6802,2769.32,30.99,1679.78,2815.79
,,2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4951,2.42,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,8980.6,20810.6,46141.2,60146.8,8426.3,4623.2,30050.2,265.2,1242.0,3516.3,16943.4,349.5140989010989,359.6885934065934,,,,,,7.3018,2909.22,31.25,1696.41,3182.56
,,2019-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5171,2.42,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,8980.6,20810.6,46141.2,60146.8,8426.3,4623.2,30050.2,265.2,1242.0,3516.3,16943.4,349.5140989010989,359.6885934065934,,,,,,,2688.57,31.25,1864.77,2839.68
,,2019-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9602,2.42,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,8980.6,20810.6,46141.2,60146.8,8426.3,4623.2,30050.2,265.2,1242.0,3516.3,16943.4,349.5140989010989,359.6885934065934,,,,,,,2623.31,30.75,1830.17,2868.63
,,2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7053,2.42,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,8980.6,20810.6,46141.2,60146.8,8426.3,4623.2,30050.2,265.2,1242.0,3516.3,16943.4,349.5140989010989,359.6885934065934,,,,,,,2665.93,31.2,1849.41,2937.41
,,2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3281,2.39,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,,,,,,7.8886,2712.81,31.68,1852.5,2953.09
,,2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1948,2.39,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,,,,,,6.3851,3046.02,35.11,1874.03,3836.81
,,2019-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6327,2.39,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,,,,,,,2671.88,30.09,1716.42,2749.18
,,2019-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6106,2.39,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9113.8,21173.8,46435.9,60481.3,8574.1,4605.6,30698.5,257.3,1290.1,3527.2,17259.0,349.5140989010989,359.6885934065934,,,,,,,2662.03,30.22,1674.29,2771.09
,,2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5691,2.38,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9110.7,21088.4,46735.3,60959.4,8571.2,4627.3,30729.9,254.7,1324.6,3670.5,17523.4,349.5140989010989,359.6885934065934,,,,,,7.6336,2770.04,33.19,1728.64,2890.2
,,2019-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0546,2.38,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9110.7,21088.4,46735.3,60959.4,8571.2,4627.3,30729.9,254.7,1324.6,3670.5,17523.4,349.5140989010989,359.6885934065934,,,,,,7.1462,3048.33,34.48,1782.0,2953.27
,,2019-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0528,2.38,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9110.7,21088.4,46735.3,60959.4,8571.2,4627.3,30729.9,254.7,1324.6,3670.5,17523.4,349.5140989010989,359.6885934065934,,,,,,6.9056,3275.94,40.82,2085.42,3312.89
,,2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4326,2.38,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9110.7,21088.4,46735.3,60959.4,8571.2,4627.3,30729.9,254.7,1324.6,3670.5,17523.4,349.5140989010989,359.6885934065934,,,,,,,2801.67,31.13,1694.53,3038.97
,,2019-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1295,2.38,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9110.7,21088.4,46735.3,60959.4,8571.2,4627.3,30729.9,254.7,1324.6,3670.5,17523.4,349.5140989010989,359.6885934065934,,,,,,,2817.88,31.03,1633.88,3028.25
,,2019-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0756,2.38,,,,,,76016265.0,58426326.0,40615192.0,34354663.0,6260529.0,17811134.0,17610068.0,201066.0,17589939.0,16943402.0,646537.0,56.67434065934066,9110.7,21088.4,46735.3,60959.4,8571.2,4627.3,30729.9,254.7,1324.6,3670.5,17523.4,349.5140989010989,359.6885934065934,,,,,,,2865.87,30.87,1654.79,3112.87
,,2019-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.234,2.4,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9192.8,21717.7,47349.4,60927.5,8648.5,4504.8,30902.9,264.4,1355.2,3801.5,17769.2,372.0680217391305,359.17875,,,,,,7.675,2803.38,31.37,1692.54,2799.92
,,2019-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0204,2.4,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9192.8,21717.7,47349.4,60927.5,8648.5,4504.8,30902.9,264.4,1355.2,3801.5,17769.2,372.0680217391305,359.17875,,,,,,,2847.96,30.68,1669.55,3154.72
,,2019-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8666,2.4,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9192.8,21717.7,47349.4,60927.5,8648.5,4504.8,30902.9,264.4,1355.2,3801.5,17769.2,372.0680217391305,359.17875,,,,,,,2904.57,32.98,1732.17,3076.28
,,2019-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1271,2.4,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9192.8,21717.7,47349.4,60927.5,8648.5,4504.8,30902.9,264.4,1355.2,3801.5,17769.2,372.0680217391305,359.17875,,,,,,,2878.45,33.37,1751.53,3109.32
,,2019-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9646,2.13,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,,,,,,,2728.21,32.01,1751.79,3272.41
,,2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8259,2.13,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,,,,,,6.991,3130.78,36.32,1823.67,3443.1
,,2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7298,2.13,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,,,,,,6.376,3040.86,35.94,1909.63,3681.98
,,2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9961,2.13,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,,,,,,,3201.94,36.41,1769.6,3070.28
,,2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6046,2.13,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,,,,,,,3154.36,35.96,1813.94,3125.89
,,2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4897,2.13,,,,,,76640980.0,58213300.0,41041742.0,34594100.0,6447642.0,17171558.0,16967469.0,204089.0,18427680.0,17769158.0,658522.0,56.78146739130435,9254.2,21743.8,47351.0,60924.4,8771.0,4502.0,30956.3,299.5,1422.8,3739.6,17961.7,372.0680217391305,359.17875,,,,,,,3263.29,39.3,1998.74,3206.54
